show_id,content_types,title,director,cast,country,date_added,release_year,rating,duration,genres,description
s7130,TV Show,Jhansi Ki Rani,Unknown,"Ulka Gupta, Sameer Dharmadhikari, Amit Pachori, Shailesh Dattar, Aruna Irani",India,"June 1, 2017",2009,Tv-14,1,"International Tv Shows, Tv Dramas","In British-Ruled, 19Th-Century India, A 14-Year-Old Girl Trains As A Warrior And Becomes A Devoted Crusader In Her Country'S Fight For Independence."
s7131,Movie,Jimi Hendrix,Joe Boyd,"Jimi Hendrix, Eric Clapton, Billy Cox",USA,"November 1, 2019",1973,R,102,"Documentaries, Music & Musicals","Jimi Hendrix'S Family, Friends, And Fellow Musicians Discuss His Life And Influence. Hendrix Also Appears In Classic Performance Footage."
s7132,TV Show,Jinglekids,Unknown,Unknown,Russia,"April 1, 2019",2017,Tv-Y7,1,Kids' Tv,"In A Magical Wonderland, Merry Children And Their Furry Friends Explore Their Unique Hobbies While Making Eye-Opening Discoveries Through Adventures."
s7133,Movie,Jiro Dreams Of Sushi,David Gelb,Jiro Ono,USA,"June 5, 2019",2011,Pg,79,Documentaries,"This Documentary Profiles Sushi Chef Jiro Ono, An 85-Year-Old Master Whose 10-Seat, $300-A-Plate Restaurant Is Legendary Among Tokyo Foodies."
s7134,Movie,Jis Desh Men Ganga Behti Hai,Radhu Karmakar,"Raj Kapoor, Padmini, Pran, Chanchal, Lalita Pawar, Raj Mehra, Tiwari, Nana Palsikar, Nayampally, Sulochana Chatterjee",Unknown,"December 31, 2019",1960,Tv-14,181,"Action & Adventure, Dramas, International Movies","Falling In With A Band Of Outlaws During A Holy Pilgrimage, A Country Boy Tries To Change Their Violent Ways Ahead Of A Showdown With The Authorities."
s7135,Movie,Joe Cocker: Mad Dog With Soul,John Edginton,Unknown,UK,"April 1, 2017",2017,Tv-14,90,"Documentaries, International Movies, Music & Musicals","From His Star Turn At Woodstock To His Battles With Addiction, This Film Chronicles The Stormy Life And Unique Talent Of Soulful Singer Joe Cocker."
s7136,Movie,John & Jane,Ashim Ahluwalia,Unknown,India,"August 15, 2016",2005,Tv-14,79,"Documentaries, International Movies",Truth And Fiction Blend In This Quasi-Documentary About Six Exhausted Workers At A Mumbai Call Center Servicing U.S. Customers.
s7137,Movie,John Carter,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe, Thomas Haden Church, Mark Strong, Ciarán Hinds, Dominic West, James Purefoy, Bryan Cranston, Polly Walker, Daryl Sabara, Art Malik, Eileen Page, Amanda Clayton, Davood Ghadami, Daniel O'Meara, Jill Baker, Josh Daugherty, Oliver Boot, Philip Arditti, Arkie Reece, Joe Billingiere, Don Stark, Darwin Shaw, Figs Jackman, David Schwimmer, Emma Clifford, Christopher Goodman, Cate Fowler, Sean Carrigan, Dusty Sorg, Steven Cree, Phil Cheadle, Holly Weston, Nicholas Woodeson, Rupert Frazer, Edmund Kente",USA,"May 2, 2019",2012,Pg-13,133,"Action & Adventure, Sci-Fi & Fantasy","One Minute, Civil War Veteran John Carter Is Evading Apaches; The Next, He'S Waking Up On Mars, A Once-Fruitful Planet That'S Devolved Into Chaos."
s7138,Movie,John Day,Ahishor Solomon,"Naseeruddin Shah, Randeep Hooda, Shernaz Patel, Elena Kazan, Sharat Saxena, Vipin Sharma, Denzil Smith, Kenneth Desai, Sushil Pandey",India,"December 31, 2019",2013,Tv-Ma,125,"International Movies, Thrillers","A Bank Manager And His Wife, Still Grieving Over Their Daughter Who Died In A Fire, Become Pawns In A Bank Heist With Ties To Corruption And Fraud."
s7139,Movie,John Mellencamp: Plain Spoken,Unknown,John Mellencamp,Unknown,"February 1, 2018",2017,Tv-Ma,80,"Documentaries, Music & Musicals",Iconic Rocker John Mellencamp Lights Up Chicago In An Electrifying Live Performance Featuring Old Classics And New Tracks.
s7140,Movie,Jonathan,Bill Oliver,"Ansel Elgort, Suki Waterhouse, Douglas Hodge, Patricia Clarkson, Matt Bomer, Souleymane Sy Savane, Shunori Ramanathan, Joe Egender",USA,"April 16, 2019",2018,Tv-Ma,101,"Dramas, Independent Movies, Sci-Fi & Fantasy","Two Siblings Share A Body, Each Getting It For 12 Hours A Day. But When One Of Them Breaks The Rules, Their Whole Way Of Life Comes Crashing Down."
s7141,TV Show,Jonathan Strange & Mr Norrell,Toby Haynes,"Eddie Marsan, Bertie Carvel, Marc Warren, Charlotte Riley, Alice Englert, Samuel West, Enzo Cilenti, Paul Kaye, Edward Hogg, Ariyon Bakare",UK,"August 25, 2016",2015,Tv-14,1,"British Tv Shows, Tv Dramas, Tv Sci-Fi & Fantasy","In 1806, Ambitious Magician Norrell Leads A Revival Of Practical Magic In England And Ignites A Fierce Rivalry With Bold Young Conjurer Strange."
s7142,Movie,Jora 10 Numbaria,Amardeep Singh Gill,"Deep Sidhu, Dharmendra, Ashish Duggal, Aman Hundal, Pali Sidhu, Mukesh Tiwari, Mukul Dev",India,"January 1, 2018",2017,Tv-Ma,135,"Action & Adventure, International Movies","The Wounds Of A Traumatic Childhood And A Corrupt, Unjust System Push A Young Man Into Becoming A Cold-Blooded, Ruthless Gangster."
s7143,TV Show,Juana Brava,Unknown,"Elisa Zulueta, Alejandro Trejo, Lucas Balmaceda, Gastón Salgado, Nelson Brodt, Emilia Noguera, Daniel Guillón, Ángela Lineros",Chile,"March 20, 2017",2015,Tv-Ma,1,"International Tv Shows, Spanish-Language Tv Shows, Tv Dramas","After Many Years Away, A Woman Returns To Her Hometown, Where Her Mayor Father Presides Over A Corrupt, Lawless And Rundown Municipality."
s7144,TV Show,Juana Inés,Unknown,"Arcelia Ramírez, Arantza Ruiz, Hernán Del Riego, Margarita Sanz, Lisa Owen, Yolanda Corrales, Carlos Valencia, Mauricio Isaac, Pedro De Tavira Egurrola, Emilio Savinni, Néstor Galván, Paulina Matos, Alberto Collado, Rocío García, Luis Maya, Clementina Guadarrama",Mexico,"January 27, 2017",2016,Tv-14,1,"International Tv Shows, Spanish-Language Tv Shows, Tv Dramas","Juana Inés De La Cruz, A Powerful Feminist Nun Involved In A Forbidden Love Affair With A Woman, Faces Oppression In 17Th-Century Mexico."
s7145,Movie,Judwaa,David Dhawan,"Salman Khan, Karisma Kapoor, Rambha, Kader Khan, Anupam Kher, Shakti Kapoor, Bindu, Reema Lagoo, Satish Shah, Mukesh Rishi",India,"December 31, 2019",1997,Tv-14,133,"Comedies, International Movies, Romantic Movies","Separated At Birth, A Pair Of Identical Twins Unexpectedly Reunite As Adults And Embark On A Madcap Mission To Take Down A Common Enemy From Their Past."
s7146,Movie,Judy Moody And The Not Bummer Summer,John Schultz,"Jordana Beatty, Heather Graham, Parris Mosteller, Preston Bailey, Kristoffer Ryan Winters, Garrett Ryan, Jaleel White, Ashley Boettcher, Taylar Hender, Cameron Boyce, Jenica Bergere, Janet Varney",USA,"August 8, 2019",2011,Pg,91,"Children & Family Movies, Comedies","In This Family Film, Never-Dull Third-Grader Judy Moody Embarks On A Summer Adventure With Her Brother, Stink, And Always-Up-For-Fun Aunt Opal."
s7147,Movie,Jugaad,Susannah Heath-Eves,Unknown,Unknown,"September 15, 2018",2017,Tv-14,52,Documentaries,"Following The Stories Of Five Diverse Individuals, This Documentary Offers A Glimpse Into The Indomitable Tenacity Of Several Mumbai Residents."
s7148,Movie,Julie & Julia,Nora Ephron,"Meryl Streep, Amy Adams, Stanley Tucci, Chris Messina, Linda Emond, Helen Carey, Mary Lynn Rajskub, Jane Lynch, Joan Juliet Buck",USA,"January 1, 2021",2009,Pg-13,123,"Comedies, Dramas","In This Heartwarming Tale, Julie Powell Decides To Spice Up Her Uneventful Life By Cooking All 524 Recipes Outlined In Julia Child'S Classic Cookbook."
s7149,TV Show,Julius Jr.,Unknown,"Elizabeth Daily, Julie Lemieux, Athena Karkanis, Benjamin Israel, Stephanie Lynn Robinson",USA," November 3, 2015",2014,Tv-Y,2,Kids' Tv,Paul Frank'S Fun Artwork Comes To Life In This Show That Follows Monkey Julius Jr. And His Friends As They Explore The World And Help Each Other Out.
s7150,Movie,Jumping The Broom,Salim Akil,"Angela Bassett, Paula Patton, Laz Alonso, Loretta Devine, Meagan Good, Tasha Smith, Julie Bowen, Deray Davis, Valarie Pettiford, Pooch Hall, Tenika Davis, T.D. Jakes, Mike Epps, Romeo Miller, Marguerite Mcneil, El Debarge, Brian Stokes Mitchell, Gary Dourdan",USA,"November 1, 2020",2011,Pg-13,113,"Comedies, Romantic Movies","After A Whirlwind Romance, A Couple Rushes To Say ""I Do"" At The Bride'S Family Estate On Martha'S Vineyard, Where Their Relations Meet — And Clash."
s7151,Movie,Junebug,Phil Morrison,"Amy Adams, Embeth Davidtz, Ben Mckenzie, Alessandro Nivola, Frank Hoyt Taylor, Celia Weston, Scott Wilson, Jill Wagner, Victoria Jackson, Chuck Russell, Jerry Minor, Matt Besser",USA,"March 1, 2019",2005,R,107,"Comedies, Dramas, Independent Movies","When A Big-City Art Dealer Travels To North Carolina To Meet Her New Husband'S Small-Town Family, Their Trip Gives Rise To A Multitude Of Problems."
s7152,Movie,Jupiter Ascending,"Lana Wachowski, Lilly Wachowski","Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne, Douglas Booth, Tuppence Middleton, Nikki Amuka-Bird, Christina Cole, James D'Arcy, Gugu Mbatha-Raw","United States, Australia","August 1, 2019",2015,Pg-13,128,"Action & Adventure, Sci-Fi & Fantasy",A Young Impoverished Woman Learns She'S Been Predestined To Change The Fate Of The Universe After A Genetically Engineered Hunter Tracks Her Down.
s7153,Movie,Just Friends,Roger Kumble,"Anna Faris, Ty Olsson, Julie Hagerty, Amy Smart, Chris Marquette, Fred Ewanuick, Amy Matysio, Chris Klein, Ryan Reynolds, Stephen Root","Germany, United States, Canada","September 1, 2019",2005,Pg-13,94,"Comedies, Romantic Movies","Years After High School, A Once-Portly Nice Guy Comes Home For The Holidays And Reunites With A Former Crush He Still Has Feelings For."
s7154,Movie,"Justice, My Foot!",Johnnie To,"Stephen Chow, Anita Mui, Carrie Ng, Wai Ai, Benjamin Chan, Ka Sang Cheung, Wing Cho, Paul Chun, Eddy Ko, Chi Ming Lau",Hong Kong,"August 31, 2018",1992,Tv-14,95,"Action & Adventure, Comedies, International Movies",Slick Lawyer Sung Fears He'S Been Cursed With Bad Karma And Considers Giving Up His Practice – Until He'S Approached By A Widow Accused Of Murder.
s7155,Movie,Justin Bieber: Never Say Never,Jon M. Chu,"Justin Bieber, Ludacris, Usher Raymond, Jaden Smith, Miley Cyrus, Sean Kingston, Boyz Ii Men",USA,"January 1, 2018",2011,G,106,"Documentaries, Music & Musicals","Teen Idol Justin Bieber Provides Personal Snapshots From Throughout His Career, Culminating With Scenes From His Triumphant 2010 Concert Tour."
s7156,TV Show,K,Unknown,"Daisuke Namikawa, Daisuke Ono, Mikako Komatsu, Kenjiro Tsuda, Tomokazu Sugita, Yui Horie, Takahiro Sakurai, Jun Fukuyama, Yuichi Nakamura, Miyuki Sawashiro, Mamoru Miyano, Satomi Sato, Yuki Kaji, Tetsuya Kakihara, Shozo Iizuka",Japan,"December 1, 2016",2012,Tv-Ma,1,"Anime Series, Crime Tv Shows, International Tv Shows","A Young Boy Is Wanted For A Crime He Has No Recollection Of Committing And Must Go On The Run, Hunted By Two Powerful Kings And Their Forces."
s7157,Movie,K-19: The Widowmaker,Kathryn Bigelow,"Harrison Ford, Liam Neeson, Peter Sarsgaard, Sam Spruell, Joss Ackland, Peter Stebbings, Christian Camargo, Sam Redford, John Shrapnel, Donald Sumpter","United Kingdom, Germany, Canada, United States","November 21, 2019",2002,Pg-13,138,"Action & Adventure, Dramas","On Board Russia'S First Nuclear Ballistic Submarine, Capt. Vostrikov Must Race Against Time To Prevent A Chernobyl-Like Explosion."
s7158,TV Show,Kaçak,Unknown,"Gürkan Uygun, Mustafa Avkıran, Berk Hakman, Begüm Birgören, Özlem Yılmaz, Yağmur Tanrısevsin, İnanç Konukçu, Hasan Küçükçetin, Metin Coşkun, Selda Özer, Yağız Atakan Savaş, Burak Deniz, Cengiz Sezici, Haluk Bilginer, Tuğba Melis Türk",Turkey,"December 26, 2016",2013,Tv-14,1,"Crime Tv Shows, International Tv Shows, Tv Action & Adventure",A Cop Who Killed A Mobster'S Son And Fled To A Small Town With A Changed Identity Finds His Quiet New Life Disrupted When He Becomes A Local Hero.
s7159,Movie,Kaabil,Sanjay Gupta,"Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy, Narendra Jha, Girish Kulkarni, Sahidur Rahaman, Suresh Menon",India,"June 25, 2017",2017,Tv-14,139,"Dramas, International Movies","The Happy Life Of A Young Blind Couple Is Shattered When The Wife Is Raped And Corrupt Police Won'T Help, Sending The Husband On A Quest For Revenge."
s7160,Movie,Kaakan,Kranti Redkar,"Jitendra Joshi, Urmila Kanitkar, Ashutosh Gaikwad, Ashok Shinde, Madhavi Juvekar",India,"March 1, 2018",2015,Tv-Pg,132,"Dramas, International Movies, Romantic Movies","Star-Crossed Lovers From Different Social Strata Struggle To Overcome Differences In Class And Family Expectation, As Well As A Long Separation."
s7161,Movie,Kaalia,Tinnu Anand,"Amitabh Bachchan, Asha Parekh, Parveen Babi, Amjad Khan, Pran, K.N. Singh, Sajjan, Murad, Kader Khan, Jagdeep",India,"December 31, 2019",1981,Tv-14,173,"Action & Adventure, Dramas, International Movies","Jailed For Robbing His Brother’S Unscrupulous Employer, A Simpleton Has A Transformation While In Prison, Emerging With A Violent Mission For Revenge."
s7162,Movie,Kaaliyan,Jijo Pancode,"Tini Tom, Meghanathan, Balachandran Chullikadu, Shivaji Guruvayoor, Kottayam Purushan, Nithin George, Grace Antony, Shalu",India,"August 1, 2018",2017,Tv-Pg,105,"Dramas, International Movies","An Aggressive, Wayward Fisherman Abandons His Wife And Daughters, Who Grow Up To Face The Consequences Of Their Father'S Mistakes."
s7163,Movie,Kabali (Hindi Version),Pa. Ranjith,"Rajnikanth, Winston Chao, Radhika Apte, Nassar, Dhansika, Kalaiyarasan, Dinesh, John Vijay, Kishore Kumar G., Riythvika",India,"December 15, 2017",2016,Tv-Ma,148,"Action & Adventure, Dramas, International Movies","In This Hindi Version Of The Tamil Blockbuster, A Tamil Gang Leader In Kuala Lumpur Seeks Justice For Crimes Committed Against Him And His Family."
s7164,Movie,Kacche Dhaagey,Buta Singh,"Yograj Singh, Nitu Pandher, Deep Mandian, Shreya Chawla, Jagpal Singh Chahal, Jyoti Sharma, Janak Joshi, Karan Vinayak",India,"November 1, 2017",2016,Tv-14,120,"Dramas, International Movies, Romantic Movies","While Visiting India For Her Cousin'S Wedding, A Canadian Girl Develops Strong Feelings For A Boy From A Lower Caste."
s7165,Movie,Kahlil Gibran'S The Prophet,"Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michael Socha","Liam Neeson, Salma Hayek, John Krasinski, Frank Langella, Alfred Molina, John Rhys-Davies, Quvenzhané Wallis","United States, France, Canada, Lebanon, Qatar","October 1, 2017",2014,Pg,85,"Children & Family Movies, Dramas",A Troubled Young Girl And Her Mother Find Solace On A Journey With A Subversive Poet Whose Words Captivate Their Hearts And Imaginations.
s7166,Movie,Kajraare,Pooja Bhatt,"Himesh Reshammiya, Sara Loren, Amrita Singh, Gulshan Grover, Javed Sheikh, Adnan Shah, Natasha Sinha, Gaurav Chanana, Anupam Shyam",India,"October 22, 2017",2010,Tv-14,113,"Dramas, International Movies, Music & Musicals","A Popular Singer On The Run Poses As A Bartender And Falls In Love With A Prostitute, But Their Love Is Threatened By A Violent Incident In His Past."
s7167,Movie,Kaleidoscope,Rupert Jones,"Toby Jones, Anne Reid, Sinead Matthews, Cecilia Noble, Karl Johnson, Frederick Schmidt, Deborah Findlay, Manjinder Virk",UK,"May 8, 2018",2016,Tv-Ma,99,Thrillers,A Quiet Ex-Con'S Tenuous Grip On Reality Starts To Slip When His Manipulative Mother Brings Out A Part Of Him He Hoped To Leave Behind.
s7168,Movie,Kalki,Dhilip Kumar,"Kishore Kumar G., Yasmin Ponnappa, Mithraboomi Saravanan",India,"March 1, 2018",2017,Tv-14,41,"Dramas, Independent Movies, International Movies",A Scientist Trying To Solve One Of The Universe'S Greatest Puzzles Begins A Romance With A Much Younger Colleague That'S Haunted By A Dark Secret.
s7169,Movie,Kanika,Unknown,"Sharad Ponkshe, Smita Shewale",India,"March 1, 2018",2017,Tv-14,110,"Horror Movies, International Movies, Thrillers",A Doctor And His Colleagues Who Use Sex-Determination Testing For Unethical Ends Face Retribution From A Supernatural Victim Who Seeks Vengeance.
s7170,Movie,Karzzzz,Satish Kaushik,"Himesh Reshammiya, Urmila Matondkar, Shweta Kumar, Dino Morea, Raj Babbar, Danny Denzongpa, Gulshan Grover, Rohini Hattangadi, Asrani, Smita Bansal",India,"October 22, 2017",2008,Tv-14,137,"International Movies, Music & Musicals, Romantic Movies","When Flashbacks Reveal That He'S The Reincarnation Of A Man Murdered By His Wife, Rock Star Monty Sets Out To Get Revenge For The Decades-Old Crime."
s7171,Movie,Kate & Leopold,James Mangold,"Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer, Natasha Lyonne, Bradley Whitford, Paxton Whitehead, Spalding Gray, Josh Stamberg, Matthew Sussman",USA,"January 1, 2020",2001,Pg-13,118,"Comedies, Romantic Movies",A Present-Day Woman Takes Responsibility For Guiding A Charming Time-Traveling 19Th-Century Nobleman Through The 21St Century.
s7172,Movie,Katha,Sai Paranjape,"Farooq Shaikh, Naseeruddin Shah, Deepti Naval, Veeni Paranjape Joglekar, Mallika Sarabhai, Arun Joglekar",India,"December 31, 2019",1982,Tv-Pg,140,"Comedies, Dramas, Independent Movies","Secretly In Love With His Neighbor, A Mild-Mannered Clerk Is Heartbroken When His Much Bolder, More Charming Friend Wins Her Heart Instead."
s7173,Movie,Katt Williams: Live,Alphonso J. Wesson,Katt Williams,USA,"July 19, 2018",2006,Nr,85,Stand-Up Comedy,"Outspoken Comedian Katt Williams Pokes Fun At A Variety Of Topics, Including Sex, Relationships, Parenthood And Trying To Make It As An Entertainer."
s7174,Movie,Kaviyude Osyath,Vineeth Anil,"Prakash Bare, Arun Kumar, Kulappulli Leela, Sangeetha Mohan, Kochu Preman",India,"July 1, 2018",2017,Tv-14,116,"Dramas, International Movies","When A Late Poet Leaves Behind His Property To A Young Man, The Man'S Brother Suspects The Poet May Have Been More Than Just A Family Friend."
s7175,Movie,Kay Dyache Bola,Chandrakant Kulkarni,"Makarand Anaspure, Akshay Pendse, Umesh Kamat, Sharvari Jamenis, Sachin Khedekar, Arun Nalawade, Mohan Agashe, Nirmiti Sawant, Sanjay Mone, Amita Khopkar, Pushkar Shrotri, Ganesh Yadav",India,"January 1, 2018",2005,Tv-14,133,"Comedies, Dramas, International Movies","Wrongfully Accused Of Murder, Two Students' Last Hope Lies With Their Defense Attorney, An Inexperienced Bumbler Who'S Never Even Tried A Case."
s7176,TV Show,Ken Burns: The Civil War,Ken Burns,"Sam Waterston, Julie Harris, Jason Robards, Morgan Freeman, Paul Roebling, Garrison Keillor, George Black, David Mccullough, Arthur Miller, Christopher Murney, Charles Mcdowell, Horton Foote, George Plimpton, Philip Bosco, Terry Courier, Jody Powell, Studs Terkel",USA,"February 22, 2017",1990,Tv-14,1,Docuseries,"Ken Burns'S Documentary Depicts The Action Of Famous Civil War Battles, And Relates The Stories Of Soldiers, Generals And A Beleaguered President."
